j,base,n,k_human,sil_human,k_gmm,sil_gmm,k_dbscan,sil_dbscan,k_H_s0,sil_H_s0,ari_H_s0,k_H_s1,sil_H_s1,ari_H_s1,k_H_s2,sil_H_s2,ari_H_s2,k_R_gmm,sil_R_gmm,ari_R_gmm,k_R_dbscan,sil_R_dbscan,ari_R_dbscan,k_R_shuffle,sil_R_shuffle,ari_R_shuffle
2527,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,5,0.5114511296177255,7,0.42048053002816743,2,0.3468107680518694,3.0,0.38908973072061814,0.4839691083547859,3.0,0.11106794647010403,0.1551184622261958,3.0,0.23984930934907042,0.1890943131289492,11.0,0.003266078085800624,0.1888412017167382,3.0,0.23887106626981217,0.2959320518551632,2.0,0.21621319588031704,0.30155210643015523
2536,e8770f4c-e648-4512-9529-b68de18f7703,30,9,0.41956501260147,2,0.467277586086515,9,0.6895941852145598,3.0,0.30810519127711977,0.26825040128410915,3.0,0.39753538650411074,0.31095255083838746,3.0,0.4175733248758163,0.31095255083838746,1.0,,0.0,5.0,0.26918637897589387,0.36435166599759133,2.0,0.2352878859305135,0.1347027027027027
2542,f54baffc-bc26-4c4d-b940-824d08daf230,15,4,0.5267091713730466,8,0.3224844024675161,3,0.6443316798728668,3.0,0.5323709459510785,0.695244474212994,3.0,0.6443316798728668,0.8799451177681226,3.0,0.6443316798728668,0.8799451177681226,6.0,0.3268605842694511,0.5531914893617021,3.0,0.293441222627887,0.45278298936835526,2.0,0.18799890749606904,0.2849254555494202
2543,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,5,0.29755800232488555,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.484029484029484,3.0,0.2878200693145649,0.14841849148418496,3.0,0.23208841146528814,0.14081145584725535,9.0,0.30670707474338443,0.20634920634920634,3.0,0.32801732818643287,0.34426229508196715,2.0,0.27698190887728835,0.06451612903225806
2556,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.577077725279484,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.3697478991596639,3.0,0.46172462356758925,0.39893143365983974,3.0,0.4223795231533976,0.39893143365983974,6.0,0.32030603743668545,0.10215482841181164,2.0,0.577077725279484,1.0,2.0,0.10899660325024056,0.09569377990430619
2566,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,5,0.27235448278799407,1,,2,0.12888205544791959,3.0,0.30826571742318964,0.4215145800087045,3.0,0.4204843896840505,0.7407090654641579,3.0,0.41493371587219785,0.7422521060360151,9.0,0.18521201210094554,0.35114082094911886,5.0,0.28013621397575567,0.5956779365632625,2.0,0.24045891636060912,0.35077395420237945
2567,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,11,0.20069448443935126,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.29271223857980744,3.0,0.37759882516711096,0.23885702787000704,3.0,0.37759882516711096,0.23885702787000704,1.0,,0.0,4.0,0.15631795781227012,0.2693977787991247,2.0,0.22407879161932293,0.0068069977671312825
2574,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,7,0.3297369479454769,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.22431624913812914,3.0,0.35251985784181117,0.40997977073499664,3.0,0.30451110997640557,0.5168945643575545,8.0,0.27465788093222554,0.5392491467576792,4.0,0.23049416906997386,0.27416391032708565,2.0,0.32581493592369576,0.2983367983367983
2575,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,5,0.24858777639112875,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.7826915745329776,3.0,0.2878200693145649,0.35366007307546937,3.0,0.23208841146528814,0.41161897683636817,9.0,0.30670707474338443,0.24662965900079303,3.0,0.32801732818643287,0.7454013887196979,2.0,0.27698190887728835,0.32411067193675885
2581,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.577077725279484,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.3697478991596639,3.0,0.46172462356758925,0.39893143365983974,3.0,0.4223795231533976,0.39893143365983974,6.0,0.32030603743668545,0.10215482841181164,2.0,0.577077725279484,1.0,2.0,0.10899660325024056,0.09569377990430619
2596,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,2,0.3468107680518694,7,0.42048053002816743,2,0.3468107680518694,3.0,0.2851887420664756,0.1570327552986513,3.0,0.34076348780852034,0.2076081934390882,3.0,0.365031638833176,0.3037574992106094,9.0,0.06761125746329429,-0.02072141212586339,3.0,0.11889943569469709,0.7344013490725126,2.0,0.2760108259485679,0.07862407862407861
2601,f54baffc-bc26-4c4d-b940-824d08daf230,15,2,0.4994931121380126,8,0.3224844024675161,3,0.6443316798728668,3.0,0.6443316798728668,0.6145374449339207,3.0,0.6443316798728668,0.6145374449339207,3.0,0.6443316798728668,0.6145374449339207,8.0,0.2149217442279081,0.18060200668896323,3.0,0.13416379325191558,-0.006511123168746586,2.0,0.22074786696154916,-0.0675381263616558
2603,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,2,0.46685692499027637,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.7373068432671082,3.0,0.37759882516711096,0.5077350257834192,3.0,0.37759882516711096,0.5077350257834192,1.0,,0.0,4.0,0.15631795781227012,0.7068218503100842,2.0,0.22407879161932293,0.07283197831978326
2620,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,2,0.46217727002692105,1,,2,0.12888205544791959,3.0,0.4161729243783084,0.4688862668650285,3.0,0.30687042275473697,0.5926840561815095,3.0,0.39922115927478985,0.5538461538461539,7.0,0.10824478406775702,0.21163914619412,4.0,0.3296748063163466,0.39377447739179083,2.0,0.1811449749448174,-0.0192970365265334
2624,e8770f4c-e648-4512-9529-b68de18f7703,30,2,0.398033683510226,2,0.467277586086515,9,0.6895941852145598,3.0,0.4903603743383569,0.09549349967935636,4.0,0.35201154622400155,0.21120520441926977,4.0,0.2722541713473774,0.08536241950926464,7.0,0.18483806749086643,0.1531421709544776,4.0,0.3697013276527659,0.10918660287081335,2.0,0.22858172993063533,0.18250544569256386
2626,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,2,0.3754756004341923,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.07324698526127738,3.0,0.35251985784181117,0.11804613297150608,3.0,0.30451110997640557,0.18282236248872857,8.0,0.27465788093222554,0.0831758034026465,4.0,0.23049416906997386,0.14183937823834197,2.0,0.32581493592369576,0.2225859247135842
2637,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,2,0.3381532008833681,7,0.42048053002816743,2,0.3468107680518694,3.0,0.2851887420664756,0.012539184952978013,3.0,0.34076348780852034,0.08100223099365023,3.0,0.365031638833176,0.018351800554016685,9.0,0.06761125746329429,0.12667946257197696,3.0,0.11889943569469709,0.04291682491454613,2.0,0.2760108259485679,-0.05527638190954767
2654,f54baffc-bc26-4c4d-b940-824d08daf230,15,2,0.5815925138281203,8,0.3224844024675161,3,0.6443316798728668,3.0,0.6443316798728668,0.5516014234875445,3.0,0.6443316798728668,0.5516014234875445,3.0,0.6443316798728668,0.5516014234875445,8.0,0.2149217442279081,0.15706806282722513,3.0,0.13416379325191558,0.36827711941659075,2.0,0.22074786696154916,0.16304347826086954
2660,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,2,0.33330445738440134,8,0.41181654415281255,1,,3.0,0.3713704362495656,-0.0794349472822192,3.0,0.36352501628078376,0.1369671558350804,3.0,0.26836609415328255,0.2724707779121322,11.0,0.17916747784287576,0.0605383093989165,3.0,0.3583148883053003,-0.10755172775968916,2.0,0.1956163296582105,0.028760813391753823
2664,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,2,0.2599774579468599,1,,2,0.12888205544791959,3.0,0.4161729243783084,0.08178773465424562,3.0,0.30687042275473697,-0.010984945502148645,3.0,0.39922115927478985,0.08712759977515458,7.0,0.10824478406775702,0.10249685270667228,4.0,0.3296748063163466,0.032200942599504206,2.0,0.1811449749448174,-0.02969056264258874
2673,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,2,0.15859993640296607,8,0.42427543967368275,4,0.4647149523205244,3.0,0.40391342609640746,0.005278116118554568,3.0,0.36864766465669846,0.04268675455116131,3.0,0.38376706610772693,0.027436527436527504,3.0,-0.06270855451296133,0.28160919540229895,2.0,0.24023671052075696,-0.041666666666666075,2.0,0.34244585199062655,0.08854166666666673
2674,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.3902989057701523,8,0.36641621587983275,3,0.9210809893518893,3.0,0.44195700734112914,-0.041666666666666644,2.0,0.577077725279484,0.5161290322580645,3.0,0.3604458639935722,0.186046511627907,6.0,0.3939519001186307,0.0,3.0,0.2952953683987201,-0.08695652173913038,2.0,0.06758191120174724,0.2592592592592593
2680,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,2,0.4139666976849232,1,,3,0.37352842568677297,3.0,0.3547984686812627,0.1353081228162395,3.0,0.30994562536402154,0.24756472461943033,3.0,0.29266491059864924,0.37324002419640806,1.0,,0.0,5.0,0.21030648119267278,0.10047262919452134,2.0,0.27471504535506747,-0.019501747266373652
2681,e8770f4c-e648-4512-9529-b68de18f7703,30,2,0.4982537672274995,2,0.467277586086515,9,0.6895941852145598,3.0,0.4903603743383569,0.6764011987502391,4.0,0.35201154622400155,0.3974170449459753,4.0,0.2722541713473774,0.24004516692587938,7.0,0.18483806749086643,0.3869576358045781,4.0,0.3697013276527659,0.5187234042553192,2.0,0.22858172993063533,-0.02923778942031438
2692,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.6443316798728668,8,0.3224844024675161,3,0.6443316798728668,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,8.0,0.2149217442279081,0.3657331136738057,3.0,0.13416379325191558,0.10506174986954255,2.0,0.22074786696154916,0.30616740088105726
2694,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,3,0.3446891075308895,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.33660933660933656,3.0,0.2878200693145649,0.416058394160584,3.0,0.23208841146528814,0.522673031026253,9.0,0.30670707474338443,0.23809523809523808,3.0,0.32801732818643287,0.3676814988290398,2.0,0.27698190887728835,0.25806451612903225
2700,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,4,0.4952022395423347,7,0.42048053002816743,2,0.3468107680518694,3.0,0.2851887420664756,0.2875318066157761,3.0,0.34076348780852034,0.35874236598054743,3.0,0.365031638833176,0.4062635928664637,9.0,0.06761125746329429,0.28716904276985744,3.0,0.11889943569469709,0.17556532663316585,2.0,0.2760108259485679,0.20844327176781008
2711,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,5,0.5644473254996385,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.21052631578947367,3.0,0.46172462356758925,0.3076923076923077,3.0,0.4223795231533976,0.3076923076923077,6.0,0.32030603743668545,0.6301369863013698,2.0,0.577077725279484,0.12903225806451613,2.0,0.10899660325024056,-0.02162162162162163
2721,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,4,0.23729264234823116,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.2296569605105704,3.0,0.35251985784181117,0.577652637818613,3.0,0.30451110997640557,0.19790067831856215,8.0,0.27465788093222554,0.28159261396422386,4.0,0.23049416906997386,0.1862428988177491,2.0,0.32581493592369576,0.5720305504345535
2724,e8770f4c-e648-4512-9529-b68de18f7703,30,4,0.506147321123074,2,0.467277586086515,9,0.6895941852145598,3.0,0.4903603743383569,0.7470418689320388,4.0,0.35201154622400155,0.5498405772780668,4.0,0.2722541713473774,0.4348463069438302,7.0,0.18483806749086643,0.43337069461694583,4.0,0.3697013276527659,0.7600787918581746,2.0,0.22858172993063533,0.16976121818144102
2726,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,5,0.3250157445528268,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.33391003460207613,3.0,0.37759882516711096,0.3464052287581699,3.0,0.37759882516711096,0.3464052287581699,1.0,,0.0,4.0,0.15631795781227012,0.31897424361714094,2.0,0.22407879161932293,0.032287994061978124
2731,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,4,0.3315867236025359,1,,2,0.12888205544791959,3.0,0.4161729243783084,0.3353665138773595,3.0,0.30687042275473697,0.36491827796175624,3.0,0.39922115927478985,0.43383947939262474,7.0,0.10824478406775702,0.42496827411167515,4.0,0.3296748063163466,0.25260544038526656,2.0,0.1811449749448174,-0.0033816576384757438
2743,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.6443316798728668,8,0.3224844024675161,3,0.6443316798728668,3.0,0.5323709459510785,0.8202824133504493,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,6.0,0.3268605842694511,0.5692307692307693,3.0,0.293441222627887,0.4890510948905109,2.0,0.18799890749606904,0.30616740088105726
2751,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,4,0.4952022395423347,7,0.42048053002816743,2,0.3468107680518694,3.0,0.38908973072061814,0.5962451933951595,3.0,0.11106794647010403,0.2692474989125707,3.0,0.23984930934907042,0.311241800497625,11.0,0.003266078085800624,0.2250922509225092,3.0,0.23887106626981217,0.4062635928664637,2.0,0.21621319588031704,0.3030973451327434
2764,e8770f4c-e648-4512-9529-b68de18f7703,30,5,0.3484564598685338,2,0.467277586086515,9,0.6895941852145598,3.0,0.30810519127711977,0.3418106109207994,3.0,0.39753538650411074,0.49734487996780097,3.0,0.4175733248758163,0.45216239726827745,1.0,,0.0,5.0,0.26918637897589387,0.40927354435873387,2.0,0.2352878859305135,0.2243657221422587
2770,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,3,0.3296955925257135,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.18460007463614878,3.0,0.2878200693145649,0.19044090403853278,3.0,0.23208841146528814,0.22500913186411783,9.0,0.30670707474338443,0.19239373601789708,3.0,0.32801732818643287,0.14455516868771764,2.0,0.27698190887728835,0.22972972972972971
2776,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,3,0.40986640346136943,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.13461538461538464,3.0,0.46172462356758925,0.3778801843317972,3.0,0.4223795231533976,0.17050691244239632,6.0,0.32030603743668545,0.22636103151862463,2.0,0.577077725279484,0.39893143365983974,2.0,0.10899660325024056,-0.020618556701030934
2778,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,4,0.29925707474203667,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.4573726443099258,3.0,0.37759882516711096,0.3759852272215466,3.0,0.37759882516711096,0.3759852272215466,1.0,,0.0,4.0,0.15631795781227012,0.43191668446376297,2.0,0.22407879161932293,-0.007578975238704621
2779,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,4,0.32521049641680216,1,,2,0.12888205544791959,3.0,0.30826571742318964,0.3187116674437789,3.0,0.4204843896840505,0.25220613515681706,3.0,0.41493371587219785,0.2011474600098788,9.0,0.18521201210094554,0.3033214957175684,5.0,0.28013621397575567,0.4045552686169087,2.0,0.24045891636060912,0.15193838090063597
2790,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,4,0.30988641505266523,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.2603408655687476,3.0,0.35251985784181117,0.5502569960022845,3.0,0.30451110997640557,0.2564701396501597,8.0,0.27465788093222554,0.3792561550550026,4.0,0.23049416906997386,0.15316104540808878,2.0,0.32581493592369576,0.7421317111875164
2803,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,3,0.22141883979412716,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.43562207243230894,3.0,0.2878200693145649,0.4149846048580226,3.0,0.23208841146528814,0.6329962504260879,9.0,0.30670707474338443,0.13893858079904592,3.0,0.32801732818643287,0.7203668062945772,2.0,0.27698190887728835,0.27045075125208684
2808,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,3,0.369216304194249,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.4067796610169492,3.0,0.46172462356758925,0.3490054249547921,3.0,0.4223795231533976,0.3490054249547921,6.0,0.32030603743668545,0.03782894736842105,2.0,0.577077725279484,0.9521785334750266,2.0,0.10899660325024056,0.04807692307692306
2815,f54baffc-bc26-4c4d-b940-824d08daf230,15,6,0.29376182834491943,8,0.3224844024675161,3,0.6443316798728668,3.0,0.6443316798728668,0.5692307692307693,3.0,0.6443316798728668,0.5692307692307693,3.0,0.6443316798728668,0.5692307692307693,8.0,0.2149217442279081,0.25333333333333335,3.0,0.13416379325191558,0.09620253164556959,2.0,0.22074786696154916,0.14444444444444443
2817,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,7,-0.12907339129852244,7,0.42048053002816743,2,0.3468107680518694,3.0,0.2851887420664756,0.20666666666666667,3.0,0.34076348780852034,0.10909090909090911,3.0,0.365031638833176,0.08275862068965517,9.0,0.06761125746329429,0.25333333333333335,3.0,0.11889943569469709,0.07727272727272727,2.0,0.2760108259485679,0.0
2827,e8770f4c-e648-4512-9529-b68de18f7703,30,8,-0.09053258089227133,2,0.467277586086515,9,0.6895941852145598,3.0,0.4903603743383569,0.13054851301863254,4.0,0.35201154622400155,0.07917304037454224,4.0,0.2722541713473774,0.08123262068651138,7.0,0.18483806749086643,0.07143229031082417,4.0,0.3697013276527659,0.16967126193001061,2.0,0.22858172993063533,0.062084119959147054
2831,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,2,0.2963146775147643,1,,2,0.12888205544791959,3.0,0.4161729243783084,0.09498950126177497,3.0,0.30687042275473697,0.09549349967935636,3.0,0.39922115927478985,0.07504690431519705,7.0,0.10824478406775702,0.14830936791396124,4.0,0.3296748063163466,0.11802804738393376,2.0,0.1811449749448174,-0.04044761457310055
2837,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,4,0.21581551675310573,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.501074176311811,3.0,0.37759882516711096,0.559744178714588,3.0,0.37759882516711096,0.559744178714588,1.0,,0.0,4.0,0.15631795781227012,0.5365636110099119,2.0,0.22407879161932293,0.1959060295326299
2852,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,4,0.1142664672508821,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.6498666158536586,3.0,0.35251985784181117,0.125923820352473,3.0,0.30451110997640557,0.11760519948764175,8.0,0.27465788093222554,0.16882444329363022,4.0,0.23049416906997386,0.6807429981134814,2.0,0.32581493592369576,0.05398253506218574
2857,f54baffc-bc26-4c4d-b940-824d08daf230,15,2,0.4994931121380126,8,0.3224844024675161,3,0.6443316798728668,3.0,0.5323709459510785,0.6534653465346535,3.0,0.6443316798728668,0.6145374449339207,3.0,0.6443316798728668,0.6145374449339207,6.0,0.3268605842694511,0.3,3.0,0.293441222627887,0.1557017543859649,2.0,0.18799890749606904,-0.0675381263616558
2860,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,2,0.44963629344608363,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.48226003781559335,3.0,0.2878200693145649,0.3978650061158679,3.0,0.23208841146528814,0.29254195843058795,9.0,0.30670707474338443,0.09726103968697596,3.0,0.32801732818643287,0.2506388179091212,2.0,0.27698190887728835,0.11529933481152992
2869,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,2,0.16208511808883594,7,0.42048053002816743,2,0.3468107680518694,3.0,0.38908973072061814,-0.019791094007696606,3.0,0.11106794647010403,0.03951701427003293,3.0,0.23984930934907042,0.4420010995052226,11.0,0.003266078085800624,0.022346368715083807,3.0,0.23887106626981217,0.270032930845225,2.0,0.21621319588031704,-0.029411764705882384
2882,e8770f4c-e648-4512-9529-b68de18f7703,30,4,-0.005746436635530357,2,0.467277586086515,9,0.6895941852145598,3.0,0.30810519127711977,0.35250853690570005,3.0,0.39753538650411074,0.40938835470085466,3.0,0.4175733248758163,0.43843482905982906,1.0,,0.0,5.0,0.26918637897589387,0.4091279543602282,2.0,0.2352878859305135,0.053374096366357815
2887,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,3,0.14395651168095416,1,,2,0.12888205544791959,3.0,0.30826571742318964,0.4077789879356568,3.0,0.4204843896840505,0.35586468674397265,3.0,0.41493371587219785,0.43731614195405893,9.0,0.18521201210094554,0.08612508838991996,5.0,0.28013621397575567,0.22472748373191861,2.0,0.24045891636060912,-0.01085854318066591
2893,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,2,0.44915583106443674,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.3580536181342633,3.0,0.37759882516711096,0.3139013452914798,3.0,0.37759882516711096,0.3139013452914798,1.0,,0.0,4.0,0.15631795781227012,0.3360914211788804,2.0,0.22407879161932293,-0.040578384865976924
2895,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,2,0.3725028626777485,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.16297390448055146,3.0,0.35251985784181117,0.40564635958395245,3.0,0.30451110997640557,0.2025222551928784,8.0,0.27465788093222554,0.05895691609977323,4.0,0.23049416906997386,0.2550872093023256,2.0,0.32581493592369576,0.03069466882067853
2898,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.577077725279484,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.3697478991596639,3.0,0.46172462356758925,0.39893143365983974,3.0,0.4223795231533976,0.39893143365983974,6.0,0.32030603743668545,0.10215482841181164,2.0,0.577077725279484,1.0,2.0,0.10899660325024056,0.09569377990430619
